sentence_length,word_position,H
84,57,1.0986122886681096
84,58,1.0986122886681096
84,59,1.0986122886681096
84,60,1.0986122886681096
84,61,1.0986122886681096
84,62,1.0986122886681096
84,63,1.0986122886681096
84,64,1.0986122886681096
84,65,1.0986122886681096
84,66,1.0986122886681096
84,67,1.0986122886681096
84,68,1.0986122886681096
84,69,1.0986122886681096
84,70,1.0986122886681096
84,71,1.0986122886681096
84,72,1.0986122886681096
84,73,1.0986122886681096
84,74,1.0986122886681096
84,75,1.0986122886681096
84,76,1.0986122886681096
84,77,1.0986122886681096
84,78,1.0986122886681096
84,79,0.6365141682948128
84,80,1.0986122886681096
84,81,1.0986122886681096
84,82,1.0986122886681096
84,83,1.0986122886681096
84,84,1.0986122886681096
85,1,0.6931471805599453
85,2,0.6931471805599453
85,3,0.6931471805599453
85,4,0.6931471805599453
85,5,0.6931471805599453
85,6,0.6931471805599453
85,7,0.6931471805599453
85,8,0.6931471805599453
85,9,0.6931471805599453
85,10,0.6931471805599453
85,11,0.6931471805599453
85,12,0.6931471805599453
85,13,0.6931471805599453
85,14,0.6931471805599453
85,15,0.6931471805599453
85,16,0.6931471805599453
85,17,0.6931471805599453
85,18,0.6931471805599453
85,19,0.6931471805599453
85,20,0.6931471805599453
85,21,0.6931471805599453
85,22,0.6931471805599453
85,23,0.6931471805599453
85,24,0.6931471805599453
85,25,0.6931471805599453
85,26,0.6931471805599453
85,27,0.6931471805599453
85,28,0.6931471805599453
85,29,0.6931471805599453
85,30,0.6931471805599453
85,31,0.6931471805599453
85,32,0.6931471805599453
85,33,0.6931471805599453
85,34,0.6931471805599453
85,35,0.6931471805599453
85,36,0.6931471805599453
85,37,0.6931471805599453
85,38,0.6931471805599453
85,39,0.6931471805599453
85,40,0.6931471805599453
85,41,0.6931471805599453
85,42,0.6931471805599453
85,43,0.6931471805599453
85,44,0.6931471805599453
85,45,0.6931471805599453
85,46,0.6931471805599453
85,47,0.6931471805599453
85,48,0.6931471805599453
85,49,0.6931471805599453
85,50,0.6931471805599453
85,51,0.6931471805599453
85,52,0.6931471805599453
85,53,0.6931471805599453
85,54,0.6931471805599453
85,55,0.6931471805599453
85,56,0.6931471805599453
85,57,0.6931471805599453
85,58,0.6931471805599453
85,59,0.6931471805599453
85,60,0.6931471805599453
85,61,0.6931471805599453
85,62,0.6931471805599453
85,63,0.6931471805599453
85,64,0.6931471805599453
85,65,0.6931471805599453
85,66,0.6931471805599453
85,67,0.6931471805599453
85,68,0.6931471805599453
85,69,0.6931471805599453
85,70,0.6931471805599453
85,71,0.6931471805599453
85,72,0.6931471805599453
85,73,0.6931471805599453
85,74,0.6931471805599453
85,75,0.6931471805599453
85,76,0.6931471805599453
85,77,0.6931471805599453
85,78,0.6931471805599453
85,79,0.6931471805599453
85,80,0.6931471805599453
85,81,0.6931471805599453
85,82,0.6931471805599453
85,83,0.6931471805599453
85,84,0.6931471805599453
85,85,0.6931471805599453
86,1,-0
86,2,-0
86,3,-0
86,4,-0
86,5,-0
86,6,-0
86,7,-0
86,8,-0
86,9,-0
86,10,-0
86,11,-0
86,12,-0
86,13,-0
86,14,-0
86,15,-0
86,16,-0
86,17,-0
86,18,-0
86,19,-0
86,20,-0
86,21,-0
86,22,-0
86,23,-0
86,24,-0
86,25,-0
86,26,-0
86,27,-0
86,28,-0
86,29,-0
86,30,-0
86,31,-0
86,32,-0
86,33,-0
86,34,-0
86,35,-0
86,36,-0
86,37,-0
86,38,-0
86,39,-0
86,40,-0
86,41,-0
86,42,-0
86,43,-0
86,44,-0
86,45,-0
86,46,-0
86,47,-0
86,48,-0
86,49,-0
86,50,-0
86,51,-0
86,52,-0
86,53,-0
86,54,-0
86,55,-0
86,56,-0
86,57,-0
86,58,-0
86,59,-0
86,60,-0
86,61,-0
86,62,-0
86,63,-0
86,64,-0
86,65,-0
86,66,-0
86,67,-0
86,68,-0
86,69,-0
86,70,-0
86,71,-0
86,72,-0
86,73,-0
86,74,-0
86,75,-0
86,76,-0
86,77,-0
86,78,-0
86,79,-0
86,80,-0
86,81,-0
86,82,-0
86,83,-0
86,84,-0
86,85,-0
86,86,-0
88,1,1.3321790402101223
88,2,1.6094379124341005
88,3,1.3321790402101223
88,4,1.6094379124341005
88,5,1.6094379124341005
88,6,1.6094379124341005
88,7,1.6094379124341005
88,8,1.6094379124341005
88,9,1.3321790402101223
88,10,1.6094379124341005
88,11,1.6094379124341005
88,12,1.6094379124341005
88,13,1.3321790402101223
88,14,1.6094379124341005
88,15,1.3321790402101223
88,16,1.6094379124341005
88,17,1.6094379124341005
88,18,1.3321790402101223
88,19,1.6094379124341005
88,20,1.6094379124341005
88,21,1.3321790402101223
88,22,1.6094379124341005
88,23,1.6094379124341005
88,24,1.3321790402101223
88,25,1.6094379124341005
88,26,1.6094379124341005
88,27,1.6094379124341005
88,28,1.3321790402101223
88,29,1.6094379124341005
88,30,1.6094379124341005
88,31,1.3321790402101223
88,32,1.3321790402101223
88,33,1.6094379124341005
88,34,1.3321790402101223
88,35,1.6094379124341005
88,36,1.6094379124341005
88,37,1.6094379124341005
88,38,1.6094379124341005
88,39,1.3321790402101223
88,40,1.6094379124341005
88,41,1.6094379124341005
88,42,1.6094379124341005
88,43,1.6094379124341005
88,44,1.6094379124341005
88,45,1.6094379124341005
88,46,1.6094379124341005
88,47,1.6094379124341005
88,48,1.6094379124341005
88,49,1.6094379124341005
88,50,1.6094379124341005
88,51,1.6094379124341005
88,52,1.6094379124341005
88,53,1.6094379124341005
88,54,1.6094379124341005
88,55,1.6094379124341005
88,56,1.6094379124341005
88,57,1.6094379124341005
88,58,1.6094379124341005
88,59,1.6094379124341005
88,60,1.6094379124341005
88,61,1.6094379124341005
88,62,1.6094379124341005
88,63,1.6094379124341005
88,64,1.6094379124341005
88,65,1.6094379124341005
88,66,1.6094379124341005
88,67,1.6094379124341005
88,68,1.6094379124341005
88,69,1.6094379124341005
88,70,1.6094379124341005
88,71,1.6094379124341005
88,72,1.6094379124341005
88,73,1.6094379124341005
88,74,1.6094379124341005
88,75,1.6094379124341005
88,76,1.6094379124341005
88,77,1.6094379124341005
88,78,1.6094379124341005
88,79,1.3321790402101223
88,80,1.6094379124341005
88,81,1.6094379124341005
88,82,1.6094379124341005
88,83,1.6094379124341005
88,84,1.6094379124341005
88,85,1.6094379124341005
88,86,1.6094379124341005
88,87,1.6094379124341005
88,88,1.6094379124341005
89,1,-0
89,2,-0
89,3,-0
89,4,-0
89,5,-0
89,6,-0
89,7,-0
89,8,-0
89,9,-0
89,10,-0
89,11,-0
89,12,-0
89,13,-0
89,14,-0
89,15,-0
89,16,-0
89,17,-0
89,18,-0
89,19,-0
89,20,-0
89,21,-0
89,22,-0
89,23,-0
89,24,-0
89,25,-0
89,26,-0
89,27,-0
89,28,-0
89,29,-0
89,30,-0
89,31,-0
89,32,-0
89,33,-0
89,34,-0
89,35,-0
89,36,-0
89,37,-0
89,38,-0
89,39,-0
89,40,-0
89,41,-0
89,42,-0
89,43,-0
89,44,-0
89,45,-0
89,46,-0
89,47,-0
89,48,-0
89,49,-0
89,50,-0
89,51,-0
89,52,-0
89,53,-0
89,54,-0
89,55,-0
89,56,-0
89,57,-0
89,58,-0
89,59,-0
89,60,-0
89,61,-0
89,62,-0
89,63,-0
89,64,-0
89,65,-0
89,66,-0
89,67,-0
89,68,-0
89,69,-0
89,70,-0
89,71,-0
89,72,-0
89,73,-0
89,74,-0
89,75,-0
89,76,-0
89,77,-0
89,78,-0
89,79,-0
89,80,-0
89,81,-0
89,82,-0
89,83,-0
89,84,-0
89,85,-0
89,86,-0
89,87,-0
89,88,-0
89,89,-0
91,1,-0
91,2,-0
91,3,-0
91,4,-0
91,5,-0
91,6,-0
91,7,-0
91,8,-0
91,9,-0
91,10,-0
91,11,-0
91,12,-0
91,13,-0
91,14,-0
91,15,-0
91,16,-0
91,17,-0
91,18,-0
91,19,-0
91,20,-0
91,21,-0
91,22,-0
91,23,-0
91,24,-0
91,25,-0
91,26,-0
91,27,-0
91,28,-0
91,29,-0
91,30,-0
91,31,-0
91,32,-0
91,33,-0
91,34,-0
91,35,-0
91,36,-0
91,37,-0
91,38,-0
91,39,-0
91,40,-0
91,41,-0
91,42,-0
91,43,-0
91,44,-0
91,45,-0
91,46,-0
91,47,-0
91,48,-0
91,49,-0
91,50,-0
91,51,-0
91,52,-0
91,53,-0
91,54,-0
91,55,-0
91,56,-0
91,57,-0
91,58,-0
91,59,-0
91,60,-0
91,61,-0
91,62,-0
91,63,-0
91,64,-0
91,65,-0
91,66,-0
91,67,-0
91,68,-0
91,69,-0
91,70,-0
91,71,-0
91,72,-0
91,73,-0
91,74,-0
91,75,-0
91,76,-0
91,77,-0
91,78,-0
91,79,-0
91,80,-0
91,81,-0
91,82,-0
91,83,-0
91,84,-0
91,85,-0
91,86,-0
91,87,-0
91,88,-0
91,89,-0
91,90,-0
91,91,-0
92,1,-0
92,2,-0
92,3,-0
92,4,-0
92,5,-0
92,6,-0
92,7,-0
92,8,-0
92,9,-0
92,10,-0
92,11,-0
92,12,-0
92,13,-0
92,14,-0
92,15,-0
92,16,-0
92,17,-0
92,18,-0
92,19,-0
92,20,-0
92,21,-0
92,22,-0
92,23,-0
92,24,-0
92,25,-0
92,26,-0
92,27,-0
92,28,-0
92,29,-0
92,30,-0
92,31,-0
92,32,-0
92,33,-0
92,34,-0
92,35,-0
92,36,-0
92,37,-0
92,38,-0
92,39,-0
92,40,-0
92,41,-0
92,42,-0
92,43,-0
92,44,-0
92,45,-0
92,46,-0
92,47,-0
92,48,-0
92,49,-0
92,50,-0
92,51,-0
92,52,-0
92,53,-0
92,54,-0
92,55,-0
92,56,-0
92,57,-0
92,58,-0
92,59,-0
92,60,-0
92,61,-0
92,62,-0
92,63,-0
92,64,-0
92,65,-0
92,66,-0
92,67,-0
92,68,-0
92,69,-0
92,70,-0
92,71,-0
92,72,-0
92,73,-0
92,74,-0
92,75,-0
92,76,-0
92,77,-0
92,78,-0
92,79,-0
92,80,-0
92,81,-0
92,82,-0
92,83,-0
92,84,-0
92,85,-0
92,86,-0
92,87,-0
92,88,-0
92,89,-0
92,90,-0
92,91,-0
92,92,-0
96,1,-0
96,2,-0
96,3,-0
96,4,-0
96,5,-0
96,6,-0
96,7,-0
96,8,-0
96,9,-0
96,10,-0
96,11,-0
96,12,-0
96,13,-0
96,14,-0
96,15,-0
96,16,-0
96,17,-0
96,18,-0
96,19,-0
96,20,-0
96,21,-0
96,22,-0
96,23,-0
96,24,-0
96,25,-0
96,26,-0
96,27,-0
96,28,-0
96,29,-0
96,30,-0
96,31,-0
96,32,-0
96,33,-0
96,34,-0
96,35,-0
96,36,-0
96,37,-0
96,38,-0
96,39,-0
96,40,-0
96,41,-0
96,42,-0
96,43,-0
96,44,-0
96,45,-0
96,46,-0
96,47,-0
96,48,-0
96,49,-0
96,50,-0
96,51,-0
96,52,-0
96,53,-0
96,54,-0
96,55,-0
96,56,-0
96,57,-0
96,58,-0
96,59,-0
96,60,-0
96,61,-0
96,62,-0
96,63,-0
96,64,-0
96,65,-0
96,66,-0
96,67,-0
96,68,-0
96,69,-0
96,70,-0
96,71,-0
96,72,-0
96,73,-0
96,74,-0
96,75,-0
96,76,-0
96,77,-0
96,78,-0
96,79,-0
96,80,-0
96,81,-0
96,82,-0
96,83,-0
96,84,-0
96,85,-0
96,86,-0
96,87,-0
96,88,-0
96,89,-0
96,90,-0
96,91,-0
96,92,-0
96,93,-0
96,94,-0
96,95,-0
96,96,-0
102,1,-0
102,2,-0
102,3,-0
102,4,-0
102,5,-0
102,6,-0
102,7,-0
102,8,-0
102,9,-0
102,10,-0
102,11,-0
102,12,-0
102,13,-0
102,14,-0
102,15,-0
102,16,-0
102,17,-0
102,18,-0
102,19,-0
102,20,-0
102,21,-0
102,22,-0
102,23,-0
102,24,-0
102,25,-0
102,26,-0
102,27,-0
102,28,-0
102,29,-0
102,30,-0
102,31,-0
102,32,-0
102,33,-0
102,34,-0
102,35,-0
102,36,-0
102,37,-0
102,38,-0
102,39,-0
102,40,-0
102,41,-0
102,42,-0
102,43,-0
102,44,-0
102,45,-0
102,46,-0
102,47,-0
102,48,-0
102,49,-0
102,50,-0
102,51,-0
102,52,-0
102,53,-0
102,54,-0
102,55,-0
102,56,-0
102,57,-0
102,58,-0
102,59,-0
102,60,-0
102,61,-0
102,62,-0
102,63,-0
102,64,-0
102,65,-0
102,66,-0
102,67,-0
102,68,-0
102,69,-0
102,70,-0
102,71,-0
102,72,-0
102,73,-0
102,74,-0
102,75,-0
102,76,-0
102,77,-0
102,78,-0
102,79,-0
102,80,-0
102,81,-0
102,82,-0
102,83,-0
102,84,-0
102,85,-0
102,86,-0
102,87,-0
102,88,-0
102,89,-0
102,90,-0
102,91,-0
102,92,-0
102,93,-0
102,94,-0
102,95,-0
102,96,-0
102,97,-0
102,98,-0
102,99,-0
102,100,-0
102,101,-0
102,102,-0
103,1,-0
103,2,-0
103,3,-0
103,4,-0
103,5,-0
103,6,-0
103,7,-0
103,8,-0
103,9,-0
103,10,-0
103,11,-0
103,12,-0
103,13,-0
103,14,-0
103,15,-0
103,16,-0
103,17,-0
103,18,-0
103,19,-0
103,20,-0
103,21,-0
103,22,-0
103,23,-0
103,24,-0
103,25,-0
103,26,-0
103,27,-0
103,28,-0
103,29,-0
103,30,-0
103,31,-0
103,32,-0
103,33,-0
103,34,-0
103,35,-0
103,36,-0
103,37,-0
103,38,-0
103,39,-0
103,40,-0
103,41,-0
103,42,-0
103,43,-0
103,44,-0
103,45,-0
103,46,-0
103,47,-0
103,48,-0
103,49,-0
103,50,-0
103,51,-0
103,52,-0
103,53,-0
103,54,-0
103,55,-0
103,56,-0
103,57,-0
103,58,-0
103,59,-0
103,60,-0
103,61,-0
103,62,-0
103,63,-0
103,64,-0
103,65,-0
103,66,-0
103,67,-0
103,68,-0
103,69,-0
103,70,-0
103,71,-0
103,72,-0
103,73,-0
103,74,-0
103,75,-0
103,76,-0
103,77,-0
103,78,-0
103,79,-0
103,80,-0
103,81,-0
103,82,-0
103,83,-0
103,84,-0
103,85,-0
103,86,-0
103,87,-0
103,88,-0
103,89,-0
103,90,-0
103,91,-0
103,92,-0
103,93,-0
103,94,-0
103,95,-0
103,96,-0
103,97,-0
103,98,-0
103,99,-0
103,100,-0
103,101,-0
103,102,-0
103,103,-0
105,1,-0
105,2,-0
105,3,-0
105,4,-0
105,5,-0
105,6,-0
105,7,-0
105,8,-0
105,9,-0
105,10,-0
105,11,-0
105,12,-0
105,13,-0
105,14,-0
105,15,-0
105,16,-0
105,17,-0
105,18,-0
105,19,-0
105,20,-0
105,21,-0
105,22,-0
105,23,-0
105,24,-0
105,25,-0
105,26,-0
105,27,-0
105,28,-0
105,29,-0
105,30,-0
105,31,-0
105,32,-0
105,33,-0
105,34,-0
105,35,-0
105,36,-0
105,37,-0
105,38,-0
105,39,-0
105,40,-0
105,41,-0
105,42,-0
105,43,-0
105,44,-0
105,45,-0
105,46,-0
105,47,-0
105,48,-0
105,49,-0
105,50,-0
105,51,-0
105,52,-0
105,53,-0
105,54,-0
105,55,-0
105,56,-0
105,57,-0
105,58,-0
105,59,-0
105,60,-0
105,61,-0
105,62,-0
105,63,-0
105,64,-0
105,65,-0
105,66,-0
105,67,-0
105,68,-0
105,69,-0
105,70,-0
105,71,-0
105,72,-0
105,73,-0
105,74,-0
105,75,-0
105,76,-0
105,77,-0
105,78,-0
105,79,-0
105,80,-0
105,81,-0
105,82,-0
105,83,-0
105,84,-0
105,85,-0
105,86,-0
105,87,-0
105,88,-0
105,89,-0
105,90,-0
105,91,-0
105,92,-0
105,93,-0
105,94,-0
105,95,-0
105,96,-0
105,97,-0
105,98,-0
105,99,-0
105,100,-0
105,101,-0
105,102,-0
105,103,-0
105,104,-0
105,105,-0
